Date Time,ESZ8,Open,High,Low,Last,Volume,Open Interest,range,Over_50_points
2018-07-18,ESZ8,2818.0,2823.25,2811.75,2821.0,860523,2696845,11.5,False
2018-07-19,ESZ8,2819.5,2823.0,2805.25,2810.25,1082645,2695526,17.75,False
2018-07-20,ESZ8,2810.5,2815.5,2798.0,2805.75,1013663,2691633,17.5,False
2018-07-23,ESZ8,2810.25,2817.5,2797.5,2817.0,812481,2696073,20.0,False
2018-07-24,ESZ8,2815.5,2836.25,2815.25,2826.0,1347688,2697964,21.0,False
2018-07-25,ESZ8,2824.25,2854.5,2819.0,2846.25,1302896,2704995,35.5,False
2018-07-26,ESZ8,2840.25,2851.5,2838.25,2847.5,1039552,2705919,13.25,False
2018-07-27,ESZ8,2845.25,2852.0,2813.75,2822.5,1492056,2682281,38.25,False
2018-07-30,ESZ8,2821.0,2826.75,2803.25,2808.25,1169457,2675353,23.5,False
2018-07-31,ESZ8,2810.5,2832.75,2807.75,2822.0,1366896,2677735,25.0,False
2018-08-01,ESZ8,2829.25,2830.75,2810.5,2815.75,1098291,2673534,20.25,False
2018-08-02,ESZ8,2819.0,2836.25,2796.0,2833.5,1238138,2709128,40.25,False
2018-08-03,ESZ8,2835.75,2846.5,2829.75,2844.5,922242,2713635,16.75,False
2018-08-06,ESZ8,2846.5,2858.5,2840.0,2855.0,797324,2735143,18.5,False
2018-08-07,ESZ8,2854.25,2868.75,2853.25,2864.75,780222,2744347,15.5,False
2018-08-08,ESZ8,2865.5,2867.5,2857.5,2860.25,745412,2747149,10.0,False
2018-08-09,ESZ8,2858.5,2867.75,2855.5,2858.75,696695,2757712,12.25,False
2018-08-10,ESZ8,2857.5,2857.75,2831.0,2841.75,1416182,2727026,26.75,False
2018-08-13,ESZ8,2840.75,2848.75,2825.0,2830.5,1282874,2714240,23.75,False
2018-08-14,ESZ8,2831.75,2848.5,2830.75,2846.0,1022577,2729801,17.75,False
2018-08-15,ESZ8,2846.75,2848.0,2808.0,2826.25,1871800,2727726,40.0,False
2018-08-16,ESZ8,2827.25,2856.75,2822.5,2849.75,1271529,2742522,34.25,False
2018-08-17,ESZ8,2848.5,2862.0,2840.0,2857.25,1202980,2722402,22.0,False
2018-08-20,ESZ8,2856.75,2865.75,2855.25,2863.5,817383,2726276,10.5,False
2018-08-21,ESZ8,2861.75,2879.0,2857.0,2866.75,1055051,2730460,22.0,False
2018-08-22,ESZ8,2858.0,2873.25,2851.25,2866.25,996434,2738403,22.0,False
2018-08-23,ESZ8,2866.75,2874.75,2859.75,2863.0,1050042,2727374,15.0,False
2018-08-24,ESZ8,2863.25,2882.5,2861.25,2881.75,1058571,2735145,21.25,False
2018-08-27,ESZ8,2882.75,2904.5,2881.75,2903.5,961496,2760646,22.75,False
2018-08-28,ESZ8,2904.0,2911.25,2899.25,2904.25,902705,2768014,12.0,False
2018-08-29,ESZ8,2905.5,2922.5,2902.5,2919.75,1113797,2782971,20.0,False
2018-08-30,ESZ8,2920.75,2921.25,2900.5,2907.0,1331841,2771995,20.75,False
2018-08-31,ESZ8,2903.0,2912.5,2896.75,2907.0,1323038,2788109,15.75,False
2018-09-04,ESZ8,2911.5,2917.5,2890.5,2903.25,1605954,2771894,27.0,False
2018-09-05,ESZ8,2903.75,2905.5,2882.5,2893.25,1604742,2780588,23.0,False
2018-09-06,ESZ8,2893.5,2898.0,2873.0,2884.0,1633946,2758301,25.0,False
2018-09-07,ESZ8,2882.75,2890.0,2870.0,2879.75,1692240,2706678,20.0,False
2018-09-10,ESZ8,2878.75,2893.25,2878.25,2885.25,1248308,2714490,15.0,False
2018-09-11,ESZ8,2884.75,2898.0,2872.25,2894.75,1269254,2690666,25.75,False
2018-09-12,ESZ8,2895.0,2900.25,2884.5,2893.5,1581597,2589244,15.75,False
2018-09-13,ESZ8,2892.5,2912.0,2889.75,2910.25,712160,667008,22.25,False
2018-09-14,ESZ8,2909.5,2917.25,2902.0,2911.5,1363971,1128631,15.25,False
2018-09-17,ESZ8,2909.0,2911.25,2892.25,2896.0,1783534,1739118,19.0,False
2018-09-18,ESZ8,2895.5,2917.75,2883.5,2911.75,1877029,2291959,34.25,False
2018-09-19,ESZ8,2913.0,2918.75,2905.75,2915.0,1361242,2562710,13.0,False
2018-09-20,ESZ8,2916.5,2940.75,2913.25,2939.5,1474453,2670821,27.5,False
2018-09-21,ESZ8,2939.5,2947.0,2932.0,2933.75,1489417,2683226,15.0,False
2018-09-24,ESZ8,2929.5,2930.25,2917.75,2925.5,1162107,2668621,12.5,False
2018-09-25,ESZ8,2926.5,2934.25,2918.25,2921.25,1032045,2673717,16.0,False
2018-09-26,ESZ8,2922.5,2936.0,2907.5,2911.5,1308995,2701707,28.5,False
2018-09-27,ESZ8,2911.5,2932.0,2907.5,2920.0,1210835,2715930,24.5,False
2018-09-28,ESZ8,2922.25,2925.5,2908.0,2919.0,1429127,2711354,17.5,False
2018-10-01,ESZ8,2922.5,2942.0,2922.5,2930.0,1239963,2707643,19.5,False
2018-10-02,ESZ8,2929.25,2936.0,2917.5,2928.5,1132507,2706036,18.5,False
2018-10-03,ESZ8,2929.0,2944.75,2924.75,2931.5,1244514,2726120,20.0,False
2018-10-04,ESZ8,2926.0,2926.25,2887.75,2907.75,2165850,2694807,38.5,False
2018-10-05,ESZ8,2910.0,2915.5,2873.25,2894.0,2291213,2701393,42.25,False
2018-10-08,ESZ8,2897.5,2898.25,2866.0,2893.75,1760642,2732047,32.25,False
2018-10-09,ESZ8,2892.25,2900.0,2874.5,2888.25,1770753,2742562,25.5,False
2018-10-10,ESZ8,2886.75,2891.25,2771.5,2781.0,3460738,2833715,119.75,True
2018-10-11,ESZ8,2776.5,2798.75,2712.25,2745.5,4013855,2853603,86.5,True
2018-10-12,ESZ8,2748.5,2785.0,2732.25,2768.5,2853415,2786486,52.75,True
2018-10-15,ESZ8,2770.0,2778.75,2745.25,2749.0,1763922,2765969,33.5,False
2018-10-16,ESZ8,2747.5,2819.0,2745.5,2817.75,1780311,2738078,73.5,True
2018-10-17,ESZ8,2816.25,2824.25,2783.25,2816.75,1879084,2738078,41.0,False
